id,mode,level,level_name,prompt,tags,intensity,relationship_context,is_hidden,is_adult
afterdark_117,after_dark,4,After Dark,What is a way someone can be vulnerable without forcing intimacy?,adult|spicy|intimacy|vulnerability,4,all,true,true
afterdark_118,after_dark,4,After Dark,What is something you want more people to understand about your boundaries?,adult|spicy,4,all,true,true
afterdark_119,after_dark,4,After Dark,What is something you want more people to understand about your desire?,adult|spicy|desire,4,all,true,true
afterdark_120,after_dark,4,After Dark,What is something you want more people to understand about your comfort zone?,adult|spicy|comfort,4,all,true,true
afterdark_121,after_dark,4,After Dark,What is something you want more people to understand about how you build trust?,adult|spicy|trust,4,all,true,true
afterdark_122,after_dark,4,After Dark,What is a romantic assumption people make that annoys you?,adult|spicy|romance,4,all,true,true
afterdark_123,after_dark,4,After Dark,What is a sexual assumption people make that annoys you?,adult|spicy|sex,4,all,true,true
afterdark_124,after_dark,4,After Dark,What is a dating script you are tired of?,adult|spicy|dating,4,all,true,true
afterdark_125,after_dark,4,After Dark,What is a dating script you secretly enjoy?,adult|spicy|dating,4,all,true,true
afterdark_126,after_dark,4,After Dark,What is something that makes texting feel flirtatious instead of logistical?,adult|spicy|flirtation,4,all,true,true
afterdark_127,after_dark,4,After Dark,What is something that makes texting feel exhausting instead of exciting?,adult|spicy,4,all,true,true
afterdark_128,after_dark,4,After Dark,What is a message that would make you smile because it is bold but respectful?,adult|spicy,4,all,true,true
afterdark_129,after_dark,4,After Dark,What is a message that would make you lose interest immediately?,adult|spicy,4,all,true,true
afterdark_130,after_dark,4,After Dark,What is something you appreciate when someone plans a date?,adult|spicy|dating,4,all,true,true
afterdark_131,after_dark,4,After Dark,What is something you appreciate when someone follows up after a date?,adult|spicy|dating,4,all,true,true
afterdark_132,after_dark,4,After Dark,What is something that makes you want a second date?,adult|spicy|dating,4,all,true,true
afterdark_133,after_dark,4,After Dark,What is something that makes you know there should not be a second date?,adult|spicy|dating,4,all,true,true
afterdark_134,after_dark,4,After Dark,What is a type of romantic attention you crave when you are honest with yourself?,adult|spicy|romance|honesty,4,all,true,true
afterdark_135,after_dark,4,After Dark,"What is a type of romantic attention you do not actually want, even if it sounds flattering?",adult|spicy|romance,4,all,true,true
afterdark_136,after_dark,4,After Dark,What is something that makes you feel emotionally naked?,adult|spicy,4,all,true,true
afterdark_137,after_dark,4,After Dark,What is something that makes you feel physically at ease?,adult|spicy,4,all,true,true
afterdark_138,after_dark,4,After Dark,What is a question that could make a date go from polite to real?,adult|spicy|dating,4,all,true,true
afterdark_139,after_dark,4,After Dark,What is a question that could make a date go from real to dangerous in a good way?,adult|spicy|dating,4,all,true,true
afterdark_140,after_dark,4,After Dark,What is a question that is too intimate too soon?,adult|spicy|intimacy,4,all,true,true
afterdark_141,after_dark,4,After Dark,What is a question that people avoid for too long?,adult|spicy,4,all,true,true
afterdark_142,after_dark,4,After Dark,What is something you want to know about someone before desire gets involved?,adult|spicy|desire,4,all,true,true
afterdark_143,after_dark,4,After Dark,What is something you want to know about someone before commitment gets involved?,adult|spicy,4,all,true,true
afterdark_144,after_dark,4,After Dark,What is something you want someone to know about your history without needing all the details?,adult|spicy,4,all,true,true
afterdark_145,after_dark,4,After Dark,What is something you want someone to know about your standards before things get confusing?,adult|spicy,4,all,true,true
afterdark_146,after_dark,4,After Dark,"What is a fantasy in the broad sense: a feeling, dynamic, or scene you find compelling?",adult|spicy,4,all,true,true
afterdark_147,after_dark,4,After Dark,What is a romantic dynamic you are drawn to in movies but would question in real life?,adult|spicy|romance,4,all,true,true
afterdark_148,after_dark,4,After Dark,What is a romantic dynamic you used to dismiss but now understand?,adult|spicy|romance,4,all,true,true
afterdark_149,after_dark,4,After Dark,What is an intimacy dynamic that only works with trust?,adult|spicy|work|trust|intimacy,4,all,true,true
afterdark_150,after_dark,4,After Dark,What is something that makes a person feel magnetic to you?,adult|spicy,4,all,true,true
afterdark_151,after_dark,4,After Dark,What is something that makes a person feel safe to you?,adult|spicy,4,all,true,true
afterdark_152,after_dark,4,After Dark,What is something that makes a person feel addictive but maybe not good for you?,adult|spicy,4,all,true,true
afterdark_153,after_dark,4,After Dark,What is something that makes a person feel genuinely good for you?,adult|spicy,4,all,true,true
afterdark_154,after_dark,4,After Dark,What is a small sign that someone is attentive in bed without being explicit?,adult|spicy,4,all,true,true
afterdark_155,after_dark,4,After Dark,What is a small sign that someone is selfish in intimacy without being explicit?,adult|spicy|intimacy,4,all,true,true
afterdark_156,after_dark,4,After Dark,What is something that makes communication about sex easier?,adult|spicy|sex|communication,4,all,true,true
afterdark_157,after_dark,4,After Dark,What is something that makes communication about sex harder?,adult|spicy|sex|communication,4,all,true,true
afterdark_158,after_dark,4,After Dark,What is something you wish people could say without shame?,adult|spicy,4,all,true,true
afterdark_159,after_dark,4,After Dark,What is something you wish people could hear without ego?,adult|spicy,4,all,true,true
afterdark_160,after_dark,4,After Dark,What is a way you like to be reassured when things get vulnerable?,adult|spicy|vulnerability,4,all,true,true
afterdark_161,after_dark,4,After Dark,What is a way you like to reassure someone else when things get vulnerable?,adult|spicy|vulnerability,4,all,true,true
afterdark_162,after_dark,4,After Dark,What is something that helps you stay present instead of performing?,adult|spicy,4,all,true,true
afterdark_163,after_dark,4,After Dark,What is something that makes intimacy feel like a performance?,adult|spicy|intimacy,4,all,true,true
afterdark_164,after_dark,4,After Dark,What is a kind of romantic confidence that does not need to announce itself?,adult|spicy|romance|confidence,4,all,true,true
afterdark_165,after_dark,4,After Dark,What is a kind of sexual confidence that comes from kindness?,adult|spicy|sex|confidence,4,all,true,true
afterdark_166,after_dark,4,After Dark,What is something you find attractive because it suggests self-control?,adult|spicy|attraction,4,all,true,true
afterdark_167,after_dark,4,After Dark,What is something you find attractive because it suggests imagination?,adult|spicy|attraction,4,all,true,true
afterdark_168,after_dark,4,After Dark,What is something you find attractive because it suggests patience?,adult|spicy|attraction,4,all,true,true
afterdark_169,after_dark,4,After Dark,What is something you find attractive because it suggests courage?,adult|spicy|attraction,4,all,true,true
afterdark_170,after_dark,4,After Dark,What is a harmlessly spicy truth about your taste?,adult|spicy|honesty,4,all,true,true
afterdark_171,after_dark,4,After Dark,What is a spicy question you would answer only if everyone else answered too?,adult|spicy,4,all,true,true
afterdark_172,after_dark,4,After Dark,What is a question that would reveal your dating standards quickly?,adult|spicy|dating,4,all,true,true
afterdark_173,after_dark,4,After Dark,What is a question that would reveal your intimacy standards quickly?,adult|spicy|intimacy,4,all,true,true
afterdark_174,after_dark,4,After Dark,What is a question that would reveal whether someone can handle honesty?,adult|spicy|honesty,4,all,true,true
afterdark_175,after_dark,4,After Dark,What is a question that would reveal whether someone can handle tenderness?,adult|spicy,4,all,true,true
afterdark_176,after_dark,4,After Dark,What is something you would rather discuss before things get physical?,adult|spicy,4,all,true,true
afterdark_177,after_dark,4,After Dark,What is something you would rather learn naturally than discuss directly?,adult|spicy,4,all,true,true
afterdark_178,after_dark,4,After Dark,"What is a way someone can make you feel beautiful, handsome, or desired without saying the obvious?",adult|spicy|desire,4,all,true,true
afterdark_179,after_dark,4,After Dark,What is a way someone can make you feel seen instead of just wanted?,adult|spicy,4,all,true,true
afterdark_180,after_dark,4,After Dark,What is a way someone can make you feel wanted without making you feel managed?,adult|spicy,4,all,true,true
afterdark_181,after_dark,4,After Dark,What is a way someone can make you feel free while still making you feel chosen?,adult|spicy,4,all,true,true
afterdark_182,after_dark,4,After Dark,What is something you want to be more playful about?,adult|spicy,4,all,true,true
afterdark_183,after_dark,4,After Dark,What is something you want to be more honest about?,adult|spicy|honesty,4,all,true,true
afterdark_184,after_dark,4,After Dark,What is something you want to be more patient about?,adult|spicy,4,all,true,true
afterdark_185,after_dark,4,After Dark,What is something you want to be more unapologetic about?,adult|spicy|repair,4,all,true,true
afterdark_186,after_dark,4,After Dark,What is an attraction pattern you understand better now?,adult|spicy|attraction|patterns,4,all,true,true
afterdark_187,after_dark,4,After Dark,What is an attraction pattern you still do not fully trust?,adult|spicy|trust|attraction|patterns,4,all,true,true
afterdark_188,after_dark,4,After Dark,What is a mistake people make when trying to be sexy?,adult|spicy|sex,4,all,true,true
afterdark_189,after_dark,4,After Dark,What is a mistake people make when trying to be romantic?,adult|spicy|romance,4,all,true,true
afterdark_190,after_dark,4,After Dark,What is a mistake people make when trying to seem chill?,adult|spicy,4,all,true,true
afterdark_191,after_dark,4,After Dark,What is a mistake people make when trying to seem mysterious?,adult|spicy,4,all,true,true
afterdark_192,after_dark,4,After Dark,What is something you wish you could tell your future partner earlier?,adult|spicy|future,4,all,true,true
afterdark_193,after_dark,4,After Dark,What is something you hope a future partner will notice without being told?,adult|spicy|future|hope|perception,4,all,true,true
afterdark_194,after_dark,4,After Dark,What is something you hope a future partner will ask directly?,adult|spicy|future|hope,4,all,true,true
afterdark_195,after_dark,4,After Dark,What is something you hope a future partner will never make you feel embarrassed for wanting?,adult|spicy|future|hope,4,all,true,true
afterdark_196,after_dark,4,After Dark,What is a romantic or intimate standard you are done lowering?,adult|spicy|intimacy|romance,4,all,true,true
afterdark_197,after_dark,4,After Dark,What is a romantic or intimate standard you are still learning how to communicate?,adult|spicy|intimacy|romance,4,all,true,true
afterdark_198,after_dark,4,After Dark,What is a reason you might pull away even when you are interested?,adult|spicy,4,all,true,true
afterdark_199,after_dark,4,After Dark,What is a reason you might lean in even when you are nervous?,adult|spicy,4,all,true,true
afterdark_200,after_dark,4,After Dark,What is a move that is attractive only when the person has earned the moment?,adult|spicy|attraction,4,all,true,true
